UniqueCount	AmbigCount
1	0
0	0
2	4
0	4
0	1
0	0
1	0
4	0
3	0
0	0
4	0
0	0
28	30
10	0
2	0
1	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
3	0
3	0
0	2
6	0
0	0
1	0
0	0
0	0
0	1
3	1
0	0
1	68
0	57
1	59
0	51
3	13
0	1
5	13
0	1
1	4
0	0
0	0
0	0
0	0
0	1
0	22
6	0
0	14
0	14
0	0
0	14
0	13
0	0
0	0
0	0
0	0
0	0
0	13
0	14
0	0
0	0
0	13
0	1
0	0
0	0
0	0
0	14
0	13
0	1
0	0
0	14
0	14
0	0
0	14
0	0
0	0
0	13
0	14
0	13
0	14
0	13
0	0
0	13
0	14
0	14
0	13
0	13
0	13
0	13
0	13
0	0
0	0
0	13
0	13
0	90
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
1	0
0	448
0	148
80	349
0	29
0	242
15	19
3	104
0	16
0	0
2	0
0	0
0	0
0	152
1054	375
0	152
0	72
0	15
0	273
0	92
23	18
0	126
2	1
19	302
10	293
0	7
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	34
0	0
0	122
1	171
2	16
14	74
31	22
0	2
7	161
7	16
0	0
0	0
1	0
27	0
65	206
2	0
0	0
4	1
0	1
0	1
0	1
0	0
0	27
2	0
3	0
0	0
6	3
28	22
0	3
0	1
0	18
2	26
0	64
49	841
5	33
0	9
5	532
1	645
12	139
0	83
1	6
0	11
0	0
2	3
1	22
6	1
0	55
0	0
16	25
0	3
0	2
0	2
0	2
0	13
0	2
0	0
0	0
0	13
0	7
0	5
0	5
0	0
0	0
0	4
0	4
0	0
0	7
0	0
0	2
0	0
0	0
2	0
0	0
0	40
0	0
0	0
0	0
0	0
5	0
190	967
3	50
0	6
0	784
3	169
1	10
1	943
2	891
0	0
1	0
10	15
1	0
1	156
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	28
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
6	10
0	10
0	0
0	0
0	0
0	0
0	1
1	0
3	0
0	2
5	0
1	0
7	0
1	0
0	9
0	9
0	9
0	9
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
1	0
3	0
2	0
0	0
26	49
0	2
0	0
6	0
0	0
3	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	35
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
5	0
0	0
0	26
0	3
0	0
0	2
0	3
0	4
0	2
0	0
0	2
0	0
0	6
0	6
0	6
0	8
0	8
0	6
10	7
0	2
0	0
0	5
0	0
0	4
0	0
1	0
0	3
0	0
0	0
0	2
0	0
0	2
0	0
0	3
0	0
1	0
125	27
2	211
2	198
0	6
0	8
4	164
0	60
3	0
0	0
0	1
0	1
0	0
0	0
0	1
1	0
0	0
202	4
0	0
0	57
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	55
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	55
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	53
0	0
0	0
0	0
0	0
0	0
0	55
0	0
0	0
0	0
0	0
0	55
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	57
0	55
0	55
0	2
22	2
0	55
0	0
1	28
0	0
0	76
0	80
0	79
2	0
0	53
1	68
0	76
0	1
0	1
0	62
0	7
33	7
0	1
0	0
4	8
0	12
0	12
0	7
0	27
0	38
0	45
0	28
0	21
0	11
0	22
0	10
0	29
0	12
0	26
0	12
0	27
0	26
0	18
0	17
0	24
0	29
0	22
0	22
0	6
0	17
0	7
0	23
0	29
0	10
0	7
0	6
0	26
0	14
0	22
0	10
0	17
0	27
0	17
0	29
0	15
0	26
0	29
0	27
0	8
0	25
0	26
0	7
0	21
0	17
0	18
0	21
0	10
0	26
0	26
0	0
0	160
0	2
0	2
0	0
0	158
0	0
2	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	14
0	0
114	529
0	222
0	322
0	114
2	273
1	68
3	18
2	0
0	0
16	32
16	2
0	2
0	18
0	1
1	17
0	17
0	1
0	17
0	1
0	1
0	24
0	2
10	1
0	1
0	0
0	0
4	0
0	0
0	0
0	6
1	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
222	315
0	12
0	9
8	2
0	0
0	292
0	3
0	13
0	0
7	0
1	0
0	0
0	0
0	0
97	172
0	0
9	1
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
8	0
0	2
0	0
0	4
0	8
0	8
0	0
0	0
109	38
16	17
0	25
4	4
0	1
0	1
0	2
3	1
0	0
0	0
0	0
0	0
0	0
1	0
0	3
1	0
0	1
6	1
0	0
0	11
2	0
0	0
0	6
0	0
0	11
0	0
0	0
0	2
0	0
10	10
0	0
0	12
0	1
1	1
0	1
8	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	10
0	0
0	0
0	0
0	150
0	0
10	524
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	226
0	207
0	118
6	69
0	227
0	1
0	1
5	7
0	17
0	101
2	0
9	256
0	256
0	145
16	135
0	123
2	128
0	4
3	99
1	0
1	0
0	0
0	124
0	124
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	166
0	163
2	93
0	0
0	2
0	3
2	58
3	60
2	20
0	9
0	4
7	8
7	0
0	0
0	0
16	0
0	0
0	0
0	0
46	85
11	2
0	1
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
354	33
0	21
0	12
1	18
0	18
0	18
0	18
0	0
253	51
0	17
17	117
1	0
0	0
2	970
0	0
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
1	0
0	2
0	0
0	0
0	1
0	1
0	12
0	2
0	0
0	0
0	0
0	0
0	318
0	304
0	248
3	178
0	6
4	11
4	11
4	6
22	1
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	6
0	3
0	6
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	6
0	2
0	0
5	4
5	0
0	12
0	218
0	3
0	3
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	22652
0	0
22	3
0	0
3	0
50	133
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	10
0	10
0	8
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	7
9	14
0	3
0	11
15	31
2	5
2	5
0	0
0	0
0	0
0	0
1	0
2	1
0	0
0	2
0	17
0	2
0	53
130	888
3	692
0	184
0	638
0	308
31	22
1	22
0	0
0	0
0	0
0	445
0	425
0	414
0	431
0	414
0	270
0	289
0	268
0	88
0	275
0	251
0	261
0	9
0	9
0	11
0	3
0	8
0	2
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
4	2
95	10
0	4
17	26
0	2
1	0
174	170
3	170
0	113
0	90
11	110
0	45
4	14
0	3
0	3
1	5
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
6	2
0	0
0	0
0	0
1	0
8	687
0	54
56	687
3	7
8	26
0	24
0	3
0	0
2	0
0	0
0	0
1	16
0	48
0	48
0	0
3	0
0	22
1065	26
7	16
0	8
0	12
14	10
0	14
0	1
0	1
0	1
0	1
3	1
22	5
0	5
0	3
154	64
7	12
0	40
5	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
3	0
0	0
33	54
3	0
0	0
0	1
8	2
0	1
0	1
0	14
0	7
1	20
3	0
0	0
0	0
0	0
2	0
0	0
0	816
0	816
0	816
0	818
0	816
0	816
0	816
0	2
0	0
0	0
3	1
0	0
0	2
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	4
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	4
0	4
0	4
0	0
0	0
0	157
2	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	35
0	0
0	0
0	0
2	28
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	1
1	1
0	1
0	0
0	0
20	5
0	0
1	5
0	5
21	38
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	0
0	0
58	0
0	0
0	0
0	0
0	0
0	2
0	0
1	33
1	4
16	73
0	73
0	16
0	9
0	0
0	0
2	0
0	0
0	2
0	2
0	2
0	2
0	2
0	0
0	23
0	23
0	2
0	2
0	0
2	0
3	0
0	0
8	0
125	5
0	5
0	0
0	0
0	0
0	1
0	1
0	1
0	2
0	1
0	1
0	1
0	39
4	118
0	78
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	11
0	11
2	36
0	2
0	2
0	0
14	0
0	0
0	0
0	140
0	140
0	140
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
4	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	4
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	4
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	4
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
8	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	2
0	1
0	1
2	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	1
1	4
0	4
2	116
3	114
1	34
0	41
0	53
0	28
2	1
4	0
0	0
1	141
18	68
12	21
0	15
0	0
0	2
2	2
0	8
0	6
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	9
0	13
0	13
0	5
0	8
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	4
0	4
1	29
0	7
40	0
0	1
0	35
0	7
0	0
2	0
0	1
0	1
0	1
1	4
1	39
0	0
0	1
0	0
0	0
0	0
0	0
1	1
0	0
2	0
0	0
1	0
0	291
0	0
25	13
4	12
0	1
0	0
0	0
0	5
0	11
0	29
0	29
0	0
0	11
0	0
0	0
0	0
7	59
0	0
2	61
55	120
0	9
0	73
0	19
13	29
2	22
0	19
0	16
0	17
0	14
0	14
0	0
0	0
129	10
1	10
0	0
0	0
0	56
0	151
0	161
0	166
0	101
6	161
0	3
0	69
15	21
0	0
5	0
0	0
5	0
7	0
3	23
0	23
0	3
0	0
6	12
0	24
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	59
0	19178
0	7277
129	6117
0	6071
0	131762
0	84719
0	60738
0	43018
11	7
8	528
1	36
0	4
21	546
0	14
2	27
28	338
0	1
0	5
5	0
0	0
0	0
0	3
9	8
0	0
1	0
0	0
0	0
0	0
5	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
3	3
0	3
0	0
5	3
0	0
2	83
1	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
2	0
1	0
4	74
0	0
12	18
0	0
4	0
6	0
15	9
0	0
0	0
28	12
39	54
2	0
9	0
7	0
0	2
0	0
0	0
0	0
4	5
0	4
1	0
2	0
0	0
0	3
0	3
0	2
1	2
0	0
0	2
0	3
0	2
1	0
2	0
0	1
0	1
0	0
0	1
0	1
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
2	0
12	11
0	6
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	0
7	0
9	9
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	280
2	0
0	0
0	0
0	0
1	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	0
0	2
4	2
0	2
0	2
0	1
0	0
0	0
0	2
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	2
0	0
0	7
0	0
0	208
0	208
0	52
1	0
2	4
1	16
1	12
2	17
13	4
0	2
4	26
5	6
0	0
7	0
2	0
6	0
0	0
0	0
0	0
5	1608
5	1029
0	2
5	1682
0	1680
6	1555
0	0
1	0
0	0
1	0
0	0
0	5
0	5
1	5
0	0
0	0
3	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	340
0	0
0	344
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	2
0	0
0	0
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	1
0	1
1	0
0	0
1	0
0	0
0	5
0	0
0	0
0	0
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
8	0
7	0
11	0
0	0
0	2
0	0
0	0
1	944
0	0
1	0
6	2
6	0
0	0
12	12
0	0
8	0
0	0
11	259
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	12
0	12
2	0
0	0
11	2
2	16
1	15
0	1
0	0
0	0
2	0
0	0
3	3
0	0
0	0
0	1
0	0
2	0
0	0
0	0
0	1
1	1
0	1
0	0
5	8
0	91
0	86
0	2
0	5
0	83
0	54
0	0
0	44
395	12
0	6
0	7
0	0
0	0
0	60
0	64
0	4
0	5
0	9
0	1
0	0
55	27
0	0
0	0
0	25
0	14
0	12
0	6
0	12
0	0
1	1
1	0
1	0
17	1720
0	378
0	35
0	35
0	169
1	1613
0	1862
0	14
12	6
32	13
11	308
19	473
0	1539
3	16
3	19
14	223
0	724
1	9
0	42
0	36
0	0
0	0
0	0
1	0
0	0
7	208
0	0
7	0
2	2
1	22
5	3
0	6
0	20
0	0
0	0
0	112
0	0
0	0
0	0
0	0
0	0
7	15
0	0
0	0
0	0
