UniqueCount	AmbigCount
0	0
0	0
0	1
1	1
0	264
1	0
0	0
2	0
3	0
2	0
0	0
0	0
0	0
1	0
3	0
0	0
0	44
0	7
0	0
0	0
0	6
0	10
0	1
0	1
0	1
0	1
0	9
0	9
0	9
0	9
0	9
0	8
3	1
0	0
0	0
0	3
0	2
0	3
0	2
3	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	1
3	0
56	43
1	194
3	185
0	18
0	22
3	168
0	68
2	0
0	0
3	1
0	1
1	1
0	1
0	0
0	0
0	0
107	16
0	0
0	78
0	10
0	10
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	61
0	0
0	2
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	61
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	61
0	0
0	0
0	2
0	0
0	0
0	61
0	0
0	0
0	0
0	0
0	61
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	61
0	61
0	61
0	0
2	12
0	61
0	0
0	71
0	0
0	39
0	37
0	39
4	0
0	25
1	33
0	38
0	4
0	4
0	30
0	9
14	14
0	2
0	0
1	17
0	22
0	22
0	21
0	22
0	25
0	29
0	25
0	20
0	11
0	18
0	8
0	20
0	29
0	22
0	29
0	22
0	20
0	33
0	17
0	25
0	22
0	18
0	17
0	7
0	16
0	10
0	16
0	19
0	16
0	12
0	12
0	20
0	16
0	15
0	11
0	17
0	24
0	15
0	19
0	17
0	19
0	19
0	21
0	20
0	20
0	21
0	7
0	15
0	16
0	17
0	17
0	23
0	16
0	16
2	0
0	320
0	0
0	1
0	0
0	320
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	11
0	0
3	427
0	271
0	274
0	165
8	228
7	127
1	53
4	2
0	2
2	10
16	1
0	1
0	5
0	1
0	5
0	5
0	1
0	5
0	1
0	1
0	10
0	1
13	1
0	1
0	0
0	0
2	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
118	206
0	23
0	34
4	8
0	2
0	140
3	8
0	15
0	0
8	0
0	0
0	0
0	0
0	0
20	759
0	0
3	25
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	45
0	20
0	23
0	0
0	0
45	33
13	31
0	9
0	9
0	10
0	4
0	12
0	3
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	0
0	1
10	25
0	0
0	18
0	0
0	0
1	1
0	0
1	18
0	0
0	0
0	3
0	0
4	20
1	0
0	18
0	0
0	0
0	0
3	2
1	0
1	23
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	3749
0	0
0	946
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	1
0	12
0	75
1	64
1	40
3	20
0	67
0	2
0	2
6	0
0	7
0	36
0	1
0	109
0	109
0	40
1	40
0	38
0	38
0	3
1	30
0	0
0	1
0	0
0	294
0	294
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	81
0	82
0	33
0	0
0	0
0	1
0	21
6	41
0	4
1	2
0	1
7	37
3	0
0	0
0	0
0	1
0	0
0	0
0	0
1	224
4	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
146	39
0	29
0	19
0	19
0	19
0	20
0	19
0	0
144	127
0	26
2	209
0	0
0	0
0	11646
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	36
0	1
0	0
3	0
0	0
0	0
0	143
3	140
0	124
2	88
0	8
2	19
1	14
4	8
13	1
0	32
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	2
0	3
0	2
0	4
0	2
0	1
0	2
0	1
1	1
0	1
0	1
0	1
0	0
0	0
3	5
0	1
0	1
2	5
7	4
0	100
0	149
2	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	25856
0	1
29	12
0	0
0	0
17	391
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	23
0	14
0	4
0	9
5	53
2	4
0	4
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	36
0	0
0	101
6	487
0	427
0	208
0	395
0	287
17	15
0	15
0	0
0	0
0	0
0	212
0	207
0	206
0	211
0	206
0	155
0	157
0	155
0	67
0	154
0	148
1	145
0	14
0	6
1	7
0	5
0	6
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	0
0	1
2	9
0	6
54	15
0	12
4	44
2	4
1	0
104	134
1	127
1	95
0	86
0	97
0	62
0	32
2	7
0	8
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	21
0	0
0	0
0	0
1	0
2	448
0	120
17	448
1	52
0	41
0	36
0	0
0	0
0	0
0	0
0	0
0	75
0	85
0	85
0	0
0	0
0	21
581	21
2	8
0	0
1	5
4	2
0	8
0	1
0	0
0	0
0	0
0	1
0	2
0	2
0	2
57	37
6	13
0	21
0	23
0	0
0	0
0	0
0	3
0	3
0	0
0	2
0	2
1	0
0	0
0	0
0	13
0	0
0	0
23	132
2	0
0	0
0	4
8	9
0	4
1	0
0	22
0	6
0	25
2	0
0	0
0	0
0	0
0	0
0	0
0	1916
0	1916
0	1915
0	1915
0	1912
0	1912
0	1911
0	3
0	0
1	0
2	10
0	0
0	0
0	0
0	0
6	1
0	1
0	1
0	1
0	0
0	4
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	0
0	0
0	291
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	20
0	0
0	0
0	0
0	69
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
9	0
0	0
0	0
2	0
12	131
0	0
0	0
0	0
0	0
1	0
0	0
0	20
0	0
0	0
8	0
0	0
0	0
0	0
1	0
0	0
0	0
0	43
0	10
0	19
0	19
0	3
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	4
0	4
0	0
0	3
0	0
0	0
0	0
24	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	57
0	127
0	99
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
3	34
0	0
0	0
0	0
4	1
0	0
0	0
0	285
0	284
0	284
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	3
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	1
0	0
0	0
0	0
0	1
1	2
0	0
0	7
0	5
0	5
0	0
0	0
4	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	54
2	54
0	18
0	20
0	22
0	10
0	1
3	0
0	0
0	152
4	172
1	17
0	17
0	4
0	0
0	0
0	11
0	11
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	15
22	4
0	15
0	20
0	19
0	1
0	4
0	15
0	1
0	1
0	10
0	22
0	14
0	15
0	4
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	527
0	0
21	16
0	16
0	12
0	0
0	0
0	5
0	16
0	60
0	60
0	1
0	16
0	1
0	0
0	0
5	69
0	0
0	86
6	129
0	17
0	88
0	52
2	44
0	45
0	31
0	27
0	28
0	24
0	25
0	0
0	0
56	32
0	32
0	2
0	2
0	37
0	102
0	114
0	122
0	52
3	116
0	12
0	69
6	33
0	2
0	0
1	0
5	0
0	0
0	11
0	11
0	2
0	0
0	7
0	8
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	318
0	22523
0	5213
114	4349
0	4338
0	97262
0	65325
0	40542
0	62914
0	4
0	313
0	42
0	23
12	369
0	31
3	51
3	705
0	19
0	40
0	0
0	0
0	0
0	3
5	10
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	1
0	3
0	3
0	3
0	3
0	1
5	1
0	0
3	316
0	0
7	1
0	12
0	0
0	0
0	0
0	0
0	0
0	0
5	0
1	0
4	0
0	161
0	0
3	39
0	0
2	0
11	0
9	45
1	0
4	0
6	28
8	187
1	0
6	0
13	0
0	7
0	0
0	0
0	0
1	9
0	5
0	0
1	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
6	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	1
0	0
1	0
0	0
0	0
0	0
6	53
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
6	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	663
0	0
0	0
2	6
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
3	0
0	0
0	5
0	0
0	5
0	0
0	0
0	0
1	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	5
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	102
0	102
0	20
1	0
0	1
1	15
0	18
0	14
3	4
0	0
2	8
0	19
0	0
3	0
3	0
23	0
1	0
0	0
0	0
2	1334
0	1068
2	49
5	1360
0	1359
0	1290
0	6
5	0
0	0
0	1
1	0
0	2
0	1
0	2
0	0
0	0
0	0
0	1
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	862
0	0
0	862
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	4
0	0
0	0
0	11
0	11
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	1
0	1
2	0
0	0
0	0
0	0
0	1
3	0
0	0
0	0
0	19
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
1	0
3	0
8	0
2	0
2	1
0	0
1	0
0	1067
3	0
0	3
2	4
0	4
0	0
1	55
1	0
1	0
0	0
1	406
0	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
2	2
0	4
0	0
5	4
3	40
2	11
0	0
1	1
0	0
0	0
0	1
0	2
0	1
0	1
0	1
0	1
0	0
2	3
0	3
0	5
0	3
0	3
0	3
2	3
0	24
0	24
0	3
0	0
0	21
0	19
0	5
0	12
119	31
2	29
0	16
0	1
0	0
0	33
0	35
0	5
0	2
0	3
0	4
0	1
31	17
1	0
0	0
2	33
0	17
0	2
0	2
0	2
0	0
3	0
0	1
1	0
0	1123
0	216
0	28
0	28
0	121
3	1133
0	1257
0	13
2	8
22	15
0	181
7	274
0	1097
12	42
0	11
9	175
0	598
2	20
0	67
0	56
3	0
0	0
0	0
0	0
0	0
5	244
0	0
5	6
1	5
3	37
1	10
0	10
0	59
0	0
0	0
0	183
0	0
0	0
0	0
0	0
0	0
2	31
0	0
0	0
0	0
0	0
0	0
0	0
3	1
13	158
0	0
5	76
0	63
0	2
48	32
0	42
0	16
0	26
0	23
0	5
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	56
0	1
0	1
0	1
0	1
0	1
0	1
1	0
0	0
0	0
2	1
0	0
0	0
5	94
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	139
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	5
0	2
0	1
0	5
0	8
0	1
2	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	242
0	242
0	25
0	20
0	17
0	4
0	2
0	3
5	0
6	133
686	130
0	15
0	28
0	0
0	5
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	39
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
94	62
1	56
0	102
5	102
0	7
0	0
0	0
0	0
1	26
67	228
0	117
0	223
0	10
0	26
0	65
0	2
2	89
0	16
0	10
0	1
0	0
0	0
0	0
0	0
9	5
0	0
0	13
0	0
0	16
0	2
1	1
0	15
0	30
0	42
0	42
0	47
0	59
2	57
5	148
0	56
0	1
0	1
0	1
0	0
0	0
0	0
0	255
0	274
0	163
0	160
0	30
2	19
0	11
27	14
0	0
0	0
1	5
0	0
0	5
0	19
12	122
0	207
1	117
0	113
0	7
0	28
0	30
0	0
0	24
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
148	1
0	1
2	0
0	0
0	37
0	37
0	0
1	0
0	6
0	0
1	19634
0	17691
4	7276
3	950
0	16689
0	654
5	67
0	64
0	18
0	19
0	17
0	27
0	1
0	48
0	31
0	28
0	28
0	31
0	3
0	2
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	78
0	0
1	911
11	1104
0	428
3	253
0	111
0	621
751	221
0	37
2	110
0	129
0	111
0	27
0	48
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	50
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	85
0	85
1	30
0	4
0	4
0	4
0	5
0	2
0	0
0	0
10	0
9	12
0	51
0	132
0	9
0	0
0	1
0	0
0	0
0	0
0	0
0	12
0	12
0	0
0	12
0	0
0	2
1	0
0	0
0	0
116	249
0	0
1	70
0	0
0	3
0	3
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
142	31
8	0
2	28
0	30
0	31
0	25
0	17
0	27
0	11
0	11
0	11
0	2
1	0
0	0
0	0
0	0
0	0
1352	11
0	9
1	51
3	58
0	31
0	34
0	58
0	11
0	27
0	48
0	49
0	33
0	25
0	2
0	2
3	5
9	7
4	5
0	5
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	8
5	8
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	8
0	0
1	23
0	23
0	22
0	20
0	18
9	46
0	46
0	29
0	4
2	3
0	13
11	14
1	13
0	14
0	4
0	2
0	0
1	2
2	0
0	378
2	310
2	30
5	20
0	244
0	310
0	93
0	0
3	36
0	0
0	0
0	0
0	0
19	82
7	117
0	73
6	74
0	31
1	64
0	38
2	5
27	171
3	141
0	7
0	16
0	18
0	0
0	0
28	102
0	100
0	9
0	2
0	16
1	20
0	9
1	3
0	5
0	3
1	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	0
0	1
0	1
1	0
0	0
0	0
0	2
0	1
0	2
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
2	12
0	3
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	49
0	49
0	0
0	27
0	0
0	0
0	0
0	0
0	0
0	0
16	162
0	10
0	51
0	123
2	0
0	1
0	1
0	1
0	0
0	0
0	2
2	2
0	2
0	2
0	2
0	0
3	553
0	0
0	0
26	129
0	1
0	1
0	1
0	1
0	0
0	0
3	0
0	0
0	0
2	0
0	7
0	1
0	1
0	0
0	1
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	7
0	174
1	143
3	154
4	154
0	85
0	109
1	87
0	0
0	84
1	69
0	6
0	0
0	0
0	0
0	0
2	31
0	0
0	0
4	141
0	141
0	87
0	34
2	47
0	3
0	0
31	25
0	19
0	3
0	3
0	0
0	23
0	23
0	2
0	2
0	0
0	2
0	0
1	5
3	10
0	3
0	0
0	0
0	1
0	1
0	3
0	0
0	716
0	32
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	25
4	0
0	8
0	22
0	21
0	21
0	23
0	21
0	1
0	1
2	0
0	0
0	0
0	1
5	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	1
0	1
0	1
0	0
0	1
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	107
0	109
1	2
7	605
3	1
0	7
8	7
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	123
0	123
42	328
0	0
0	4
0	3
0	10
1	4
0	10
0	1
0	1
0	1
3	2
0	0
0	0
3	1
0	0
0	1
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
9	1
0	6
154	55
9	54
2	0
1	0
0	0
0	5
0	0
0	199
0	5
0	5
2	0
1890	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	2
0	2
0	2
0	2
0	2
1	2
0	0
0	0
0	1
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	2
0	1
0	1
0	3
0	2
0	3
0	1
0	0
0	2
0	2
0	0
0	2
0	0
0	1
0	0
0	2
0	1
0	1
0	0
0	0
0	4
0	0
0	4
0	2
0	1
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	149
1	85
1	102
8	37
0	55
0	97
1	41
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	142
0	141
1	4
0	15
0	2
0	19
5	19
0	5
0	0
1	0
211	0
1	9
0	9
0	2
0	217
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
5	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
5	2
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	3
0	10
0	2
57	31
0	0
0	8
0	10
11	73
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
1	0
0	0
0	0
0	0
5	39
0	36
0	11
0	8
0	2
0	7
0	8
0	6
0	0
0	179
0	161
1	131
0	0
0	0
0	0
0	13
0	12
0	12
0	12
0	12
0	6
0	234
16	54
0	41
0	236
0	173
0	163
0	37
0	51
2	10
0	1
190	94
4	74
32	74
1	0
20	6
0	6
0	15
0	15
0	14
1	14
0	14
0	15
0	14
0	4
0	4
0	5
0	8
0	8
0	7
0	10
0	6
0	0
0	30
0	37
0	24
3	26
0	7
0	5
1	2
0	31
1	2
1	31
0	2
0	5
3	103
0	103
0	7
0	7
0	18
0	18
17	16
8	11
8	0
0	0
0	0
0	4
1	13
0	5
0	5
0	4
0	4
0	0
0	4
0	0
0	4
0	14
0	15
0	9
0	11
0	4
1	0
0	15
13	5
0	0
1	0
1	687
0	40
0	41
0	38
0	0
0	0
0	0
1	535
0	7
0	8
0	7
0	114
992	643
5	20
1	17
0	103
0	134
0	293
0	11
0	1
114	45
5	21
1	24
0	3
28	0
2	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	68
0	68
0	4
0	4
0	46
0	3
0	32
0	5
0	5
1	0
0	8
0	201
0	201
0	201
0	201
0	121
0	201
1	78
5	207
0	150
0	0
0	0
0	0
0	3
0	0
334	85
3	85
0	10
0	10
0	29
0	20
0	30
0	22
1	0
5	0
0	2
0	4
0	0
0	0
0	0
0	0
0	0
0	18
0	0
5	3
0	3
0	3
0	1
0	0
0	0
3	0
0	12
2	0
0	21
0	20
1	2
6	91
0	1
0	0
