Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR9126694_1	(0.0, 0.0006953219442311116)	(1.0, 0.0010984607310459582)	(2.0, 0.004576919712691493)	(3.0, 0.007781688141820527)	(4.0, 0.006747951527923741)	(5.0, 0.005895442442044639)	(6.0, 0.007831618175049888)	(7.0, 0.012900441178075093)	(8.0, 0.019008548576467013)	(9.0, 0.023653890927287632)	(10.0, 0.025070424462609524)	(11.0, 0.024434278854057658)	(12.0, 0.025201721957397845)	(13.0, 0.027150842513832932)	(14.0, 0.029619605267951373)	(15.0, 0.032153092139218985)	(16.0, 0.03535046352638811)	(17.0, 0.039986559574758856)	(18.0, 0.045397495768429684)	(19.0, 0.0519753153312756)	(20.0, 0.062320078512203364)	(21.0, 0.0767350640315691)	(22.0, 0.0949780187651859)	(23.0, 0.11794213552971235)	(24.0, 0.14647067710857767)	(25.0, 0.18842484984467137)	(26.0, 0.24099377779322936)	(27.0, 0.3029624968123372)	(28.0, 0.3603321049928739)	(29.0, 0.4497475482042108)	(30.0, 0.5525534866234667)	(31.0, 0.6383795152237596)	(32.0, 0.770714445146958)	(33.0, 0.9476147036180967)	(34.0, 1.1513458825383023)	(35.0, 1.3247399431204459)	(36.0, 1.4481447941375485)	(37.0, 1.5275409440141936)	(38.0, 1.5356000212295104)	(39.0, 1.5202049276504572)	(40.0, 1.4671977249657748)	(41.0, 1.4306933228936414)	(42.0, 1.4266194020342235)	(43.0, 1.5552169765071797)	(44.0, 1.7794730976056332)	(45.0, 1.9321961244308208)	(46.0, 2.3796783285348106)	(47.0, 2.989747514917522)	(48.0, 3.1468089068521943)	(49.0, 3.078776462686454)	(50.0, 3.051560896055472)	(51.0, 3.003812990204282)	(52.0, 3.4528707642457324)	(53.0, 3.894782995753913)	(54.0, 3.8094063374526845)	(55.0, 3.6515904472381018)	(56.0, 3.51325281776444)	(57.0, 3.3364764597461303)	(58.0, 3.1472305382439085)	(59.0, 2.926709923335208)	(60.0, 2.6767786695939226)	(61.0, 2.544151556513308)	(62.0, 2.2316006440604435)	(63.0, 1.7794305646143636)	(64.0, 1.456070724597587)	(65.0, 1.2917713271051472)	(66.0, 1.4390926640391142)	(67.0, 1.4383215224147938)	(68.0, 1.134952188294662)	(69.0, 1.0435302974517007)	(70.0, 1.008987960759432)	(71.0, 0.7977839201992319)	(72.0, 0.7428442403025242)	(73.0, 0.8771819193363669)	(74.0, 0.7718406447853535)	(75.0, 0.5419960584861916)	(76.0, 0.520381901879348)	(77.0, 0.615581831903331)	(78.0, 0.7192791138787555)	(79.0, 0.7361036858165604)	(80.0, 0.8161452276042073)	(81.0, 0.9198739470079613)	(82.0, 1.1283984091181858)	(83.0, 1.2158554854706378)	(84.0, 0.9345089945256341)	(85.0, 0.7741633159607639)	(86.0, 0.5987073299322967)	(87.0, 0.2740215701442072)	(88.0, 0.06912720637580634)	(89.0, 0.022801381841408532)	(90.0, 0.011959167588677126)	(91.0, 0.005002249625386057)	(92.0, 0.001860356052916219)	(93.0, 0.0005399840630730974)	(94.0, 0.00032916836721579224)	(95.0, 0.00022191125879716332)	(96.0, 0.00016273492311791977)	(97.0, 0.00012944823429834526)	(98.0, 8.691524302888896e-05)	(99.0, 3.698520979952722e-05)	(100.0, 9.246302449881804e-06)
SRR9126694_2	(0.0, 0.0011944103665649114)	(1.0, 0.0014828438296982335)	(2.0, 0.005935073183704899)	(3.0, 0.00982152920618082)	(4.0, 0.007717444071272352)	(5.0, 0.006887273398536059)	(6.0, 0.010154337048257729)	(7.0, 0.01670510473980491)	(8.0, 0.024135964280399925)	(9.0, 0.029601408620285187)	(10.0, 0.030799516851762063)	(11.0, 0.03014684369480012)	(12.0, 0.03155942809117101)	(13.0, 0.03394270202693288)	(14.0, 0.0359118150925546)	(15.0, 0.03812313830991007)	(16.0, 0.0409963793465074)	(17.0, 0.04409334121027864)	(18.0, 0.04862877252480454)	(19.0, 0.0546858752506043)	(20.0, 0.06409139465418899)	(21.0, 0.07711342594167608)	(22.0, 0.09495932200682242)	(23.0, 0.1187439891205856)	(24.0, 0.14646503343313624)	(25.0, 0.18728391526386928)	(26.0, 0.24092699260929926)	(27.0, 0.3021266569023311)	(28.0, 0.3587409687045255)	(29.0, 0.44541707330854485)	(30.0, 0.5450467986991798)	(31.0, 0.6350417370616884)	(32.0, 0.7696495666546067)	(33.0, 0.9435490598696161)	(34.0, 1.1482184870170922)	(35.0, 1.3260876382150968)	(36.0, 1.4487106876283344)	(37.0, 1.5281852003163006)	(38.0, 1.5350946609043084)	(39.0, 1.5146491658060501)	(40.0, 1.464160367230527)	(41.0, 1.429141586514212)	(42.0, 1.4273777049512044)	(43.0, 1.5639121221632568)	(44.0, 1.790517283968513)	(45.0, 1.9460846118824526)	(46.0, 2.376098228900205)	(47.0, 2.9487292509101923)	(48.0, 3.1152940290723183)	(49.0, 3.0856870736546647)	(50.0, 3.080384335370906)	(51.0, 3.0446999389704374)	(52.0, 3.4893589499720297)	(53.0, 3.9146208105779055)	(54.0, 3.8212090450367406)	(55.0, 3.6647616252737527)	(56.0, 3.516767524699519)	(57.0, 3.328716302466417)	(58.0, 3.143423687457641)	(59.0, 2.93475686834033)	(60.0, 2.6843744351511347)	(61.0, 2.5627960325755277)	(62.0, 2.2504022537451234)	(63.0, 1.7883299968730855)	(64.0, 1.4726894926499758)	(65.0, 1.3057475322668297)	(66.0, 1.4484573838818646)	(67.0, 1.4484573838818646)	(68.0, 1.1382804750661843)	(69.0, 1.0409082962043044)	(70.0, 1.0030717424250717)	(71.0, 0.7896938434099166)	(72.0, 0.7416548803385706)	(73.0, 0.8657718671762423)	(74.0, 0.7580549112231384)	(75.0, 0.538144733840996)	(76.0, 0.5122282476054846)	(77.0, 0.6030145290591536)	(78.0, 0.69842314165278)	(79.0, 0.7164280459091408)	(80.0, 0.7918016264097371)	(81.0, 0.9216262677390277)	(82.0, 1.1310456023659237)	(83.0, 1.1820521020291221)	(84.0, 0.9067571529280138)	(85.0, 0.7408468968553061)	(86.0, 0.5682324116972046)	(87.0, 0.26360045131701676)	(88.0, 0.0670293483267457)	(89.0, 0.021013117362244916)	(90.0, 0.01101593957274573)	(91.0, 0.00487193702151477)	(92.0, 0.0020282789042131697)	(93.0, 0.0006323348999461295)	(94.0, 0.0004955138982033997)	(95.0, 0.0003975204780363095)	(96.0, 0.0002865845306773394)	(97.0, 0.00026254840874956255)	(98.0, 0.0002329654894538372)	(99.0, 0.00024036121927776855)	(100.0, 0.0002754909359414424)
SRR9126930_1	(0.0, 0.0014583021099491631)	(1.0, 0.0019338354066717161)	(2.0, 0.006699075317578967)	(3.0, 0.0114048735663959)	(4.0, 0.009669177033358583)	(5.0, 0.00824653992066361)	(6.0, 0.011470259394695252)	(7.0, 0.02005561678927368)	(8.0, 0.031008733723783155)	(9.0, 0.038018887072968126)	(10.0, 0.03766421848916256)	(11.0, 0.03346367436811334)	(12.0, 0.03252647749582264)	(13.0, 0.03380249184202815)	(14.0, 0.03546091421434806)	(15.0, 0.03803473818285888)	(16.0, 0.04057884132032454)	(17.0, 0.04346572470917771)	(18.0, 0.045431262335630926)	(19.0, 0.0469846711049246)	(20.0, 0.05247708068207009)	(21.0, 0.060317435911783186)	(22.0, 0.07018078904130348)	(23.0, 0.08354327467920722)	(24.0, 0.09895055349301794)	(25.0, 0.12841974816866183)	(26.0, 0.17008439051650287)	(27.0, 0.2175069485321595)	(28.0, 0.25083985124367414)	(29.0, 0.32519146357498163)	(30.0, 0.41602228602646196)	(31.0, 0.4663574854845443)	(32.0, 0.560497227125719)	(33.0, 0.7039398646933408)	(34.0, 0.8608440573356836)	(35.0, 0.980361425911952)	(36.0, 1.0860843661057935)	(37.0, 1.1667249062862568)	(38.0, 1.2242723607446313)	(39.0, 1.3276612250070596)	(40.0, 1.3194404431399684)	(41.0, 1.2920616135811676)	(42.0, 1.3181485776838724)	(43.0, 1.4699823965499108)	(44.0, 1.7089913756488753)	(45.0, 1.8848376446106663)	(46.0, 2.360501712989818)	(47.0, 3.007551944285251)	(48.0, 3.207018348372998)	(49.0, 3.161220529121144)	(50.0, 3.195928515615681)	(51.0, 3.2136223170312332)	(52.0, 3.7448187675238978)	(53.0, 4.2472811185621016)	(54.0, 4.1784853202475025)	(55.0, 4.061195032610885)	(56.0, 3.942947734214613)	(57.0, 3.749934713241138)	(58.0, 3.5220908596714713)	(59.0, 3.275940955566724)	(60.0, 3.0042786900928107)	(61.0, 2.868087935300208)	(62.0, 2.4861177960965533)	(63.0, 1.9374355900056532)	(64.0, 1.5784297462562256)	(65.0, 1.3891991963804309)	(66.0, 1.531750209016698)	(67.0, 1.4999687336857404)	(68.0, 1.151598984673007)	(69.0, 1.0546971871333688)	(70.0, 1.0296385637848267)	(71.0, 0.8105861320383188)	(72.0, 0.7382753501054455)	(73.0, 0.8694432844514165)	(74.0, 0.7798944205123507)	(75.0, 0.5470257651073164)	(76.0, 0.5122147463984891)	(77.0, 0.5701881994351774)	(78.0, 0.6658575731808097)	(79.0, 0.6894162852559396)	(80.0, 0.7514238457598241)	(81.0, 0.8250720650897295)	(82.0, 0.9398915609721263)	(83.0, 0.9802425425877713)	(84.0, 0.7404251568843788)	(85.0, 0.6232814920142504)	(86.0, 0.48926828344288964)	(87.0, 0.21570388478208646)	(88.0, 0.05057891027265256)	(89.0, 0.01607500681795864)	(90.0, 0.00830201880528124)	(91.0, 0.0034575233449202305)	(92.0, 0.0014087673915405639)	(93.0, 0.0003863708035870744)	(94.0, 0.00022191553847052483)	(95.0, 0.00016445526511654965)	(96.0, 0.00010303221428988652)	(97.0, 9.708804808085461e-05)	(98.0, 8.916249313547873e-05)	(99.0, 4.359055219956738e-05)	(100.0, 3.962777472687943e-06)
SRR9126930_2	(0.0, 0.0018023339908287345)	(1.0, 0.0024638499830669735)	(2.0, 0.007876793715962503)	(3.0, 0.013040183511666359)	(4.0, 0.010922936219143375)	(5.0, 0.00926518506494156)	(6.0, 0.013668029528251753)	(7.0, 0.024491936407239703)	(8.0, 0.036064505097802665)	(9.0, 0.042984675387863755)	(10.0, 0.043113413530065814)	(11.0, 0.0392433469167918)	(12.0, 0.038607578552993974)	(13.0, 0.03985732882575544)	(14.0, 0.04141803122660494)	(15.0, 0.04366599724813309)	(16.0, 0.04541089422167167)	(17.0, 0.04662103275837097)	(18.0, 0.048104492273899235)	(19.0, 0.04976620460170726)	(20.0, 0.05395316510347863)	(21.0, 0.06105951055303192)	(22.0, 0.07080201703752263)	(23.0, 0.08320445159858805)	(24.0, 0.09762510411202104)	(25.0, 0.12733390615864854)	(26.0, 0.16709220564424854)	(27.0, 0.21332306280240715)	(28.0, 0.24830220633210634)	(29.0, 0.3218314913975094)	(30.0, 0.4133643105031687)	(31.0, 0.4672342909609168)	(32.0, 0.5629520899815443)	(33.0, 0.7068753912030297)	(34.0, 0.8617889685949639)	(35.0, 0.9823730349286188)	(36.0, 1.0866905418483435)	(37.0, 1.168663068455398)	(38.0, 1.2277558563129432)	(39.0, 1.3223169926405554)	(40.0, 1.3161771735509191)	(41.0, 1.2952760410177149)	(42.0, 1.3241648801278556)	(43.0, 1.4755173624478009)	(44.0, 1.7159526779979604)	(45.0, 1.8933043232823108)	(46.0, 2.3579103755555026)	(47.0, 2.9783232498688306)	(48.0, 3.1775128452442556)	(49.0, 3.1628921534637087)	(50.0, 3.210380683241841)	(51.0, 3.234955804294811)	(52.0, 3.749050779017275)	(53.0, 4.236195909109842)	(54.0, 4.174968048678545)	(55.0, 4.064421596263045)	(56.0, 3.9440969868005973)	(57.0, 3.7445528663874157)	(58.0, 3.51609812040926)	(59.0, 3.2774671194367317)	(60.0, 3.0157246510587314)	(61.0, 2.8877886465119382)	(62.0, 2.5075100385546967)	(63.0, 1.9605670317026784)	(64.0, 1.608535552731371)	(65.0, 1.4122356335016812)	(66.0, 1.5379573420025994)	(67.0, 1.501312524971486)	(68.0, 1.1573123254867832)	(69.0, 1.055761698331001)	(70.0, 1.0210677593009496)	(71.0, 0.8048213503771542)	(72.0, 0.7374853602450715)	(73.0, 0.8474356560328368)	(74.0, 0.7598580687729851)	(75.0, 0.5458299170686712)	(76.0, 0.5099832765192106)	(77.0, 0.5683432472596056)	(78.0, 0.6538075484005406)	(79.0, 0.6727478999986671)	(80.0, 0.730194820222829)	(81.0, 0.8143875846361682)	(82.0, 0.9334465991314295)	(83.0, 0.9563738719642134)	(84.0, 0.7263722876928297)	(85.0, 0.6053386281548693)	(86.0, 0.47051414270686437)	(87.0, 0.21516698911610116)	(88.0, 0.055088041341659795)	(89.0, 0.017217241079422182)	(90.0, 0.008972058218081502)	(91.0, 0.004101795269237702)	(92.0, 0.0017132075846888518)	(93.0, 0.0005644672388859224)	(94.0, 0.00042582616266832735)	(95.0, 0.00037631149259061483)	(96.0, 0.0003485832773470959)	(97.0, 0.0003188744753004684)	(98.0, 0.0003010491940724919)	(99.0, 0.00026935980522275587)	(100.0, 0.0002733209788289729)
SRR9126963_1	(0.0, 0.0013008008992451124)	(1.0, 0.0015063177699436896)	(2.0, 0.004562474529508415)	(3.0, 0.008039336412620815)	(4.0, 0.007601706370309727)	(5.0, 0.006895695473321674)	(6.0, 0.009405419141381946)	(7.0, 0.015674892620457365)	(8.0, 0.0228704009404452)	(9.0, 0.028320224782263946)	(10.0, 0.029945016983551516)	(11.0, 0.02904074275247778)	(12.0, 0.03064135649838905)	(13.0, 0.03370960248564193)	(14.0, 0.03614195509649803)	(15.0, 0.03826240563299982)	(16.0, 0.040745533000146154)	(17.0, 0.044161948744817804)	(18.0, 0.048712334046638064)	(19.0, 0.05359638203265131)	(20.0, 0.06176144641322891)	(21.0, 0.07366449999498297)	(22.0, 0.08859227834431257)	(23.0, 0.10642872487541144)	(24.0, 0.1285544293902665)	(25.0, 0.1674043714889105)	(26.0, 0.2162230907392043)	(27.0, 0.28099717269232055)	(28.0, 0.3245425708250426)	(29.0, 0.4063576281273774)	(30.0, 0.5016739349118399)	(31.0, 0.5562422908506186)	(32.0, 0.6810031205923431)	(33.0, 0.8544932092994691)	(34.0, 1.0442529806293095)	(35.0, 1.1983132625960382)	(36.0, 1.3087338504540775)	(37.0, 1.385979179690291)	(38.0, 1.4067194587120837)	(39.0, 1.4406418316050373)	(40.0, 1.4091348864041766)	(41.0, 1.36912437844747)	(42.0, 1.374003590742408)	(43.0, 1.5288496725088665)	(44.0, 1.7742585767328063)	(45.0, 1.9394941407744626)	(46.0, 2.4088777485312494)	(47.0, 3.052658137071774)	(48.0, 3.2771913629238134)	(49.0, 3.244884110849997)	(50.0, 3.2660910340605525)	(51.0, 3.2308340104308275)	(52.0, 3.6594116390490274)	(53.0, 4.143162084990413)	(54.0, 4.026331788612117)	(55.0, 3.860414392128849)	(56.0, 3.7507771862250023)	(57.0, 3.5444720978811572)	(58.0, 3.398161010862534)	(59.0, 3.2626528577060423)	(60.0, 3.033298447851968)	(61.0, 2.74697234359471)	(62.0, 2.3444179864980255)	(63.0, 1.8693814558742587)	(64.0, 1.5300682666598322)	(65.0, 1.3945504421211905)	(66.0, 1.4183347886748598)	(67.0, 1.3087024184620881)	(68.0, 1.023870542747086)	(69.0, 0.9548120385012888)	(70.0, 0.9286509497841288)	(71.0, 0.7615826588249488)	(72.0, 0.7026742701461237)	(73.0, 0.8245409387793048)	(74.0, 0.7403926605331567)	(75.0, 0.5328883208026474)	(76.0, 0.5077137130648404)	(77.0, 0.5714336143635499)	(78.0, 0.6495566215299232)	(79.0, 0.6147904205443369)	(80.0, 0.6815954927490626)	(81.0, 0.7691843651952586)	(82.0, 0.8730477559552443)	(83.0, 0.9056693279489525)	(84.0, 0.6892721523310388)	(85.0, 0.6046717369693538)	(86.0, 0.4754959212759164)	(87.0, 0.21068622445803084)	(88.0, 0.05210940702700867)	(89.0, 0.018467504216420388)	(90.0, 0.008912178651705361)	(91.0, 0.003607425542144438)	(92.0, 0.0019439478122547777)	(93.0, 0.0010469271177939287)	(94.0, 0.0005778650834936466)	(95.0, 0.0002949771555908991)	(96.0, 9.913166704284314e-05)	(97.0, 9.671382150521282e-05)	(98.0, 7.011752059127929e-05)	(99.0, 1.9342764301042562e-05)	(100.0, 0.0)
SRR9126963_2	(0.0, 0.0016294469789920043)	(1.0, 0.001936479273253109)	(2.0, 0.005616031650146033)	(3.0, 0.009491407773772416)	(4.0, 0.008398662915457303)	(5.0, 0.007554928500519307)	(6.0, 0.010886349772108303)	(7.0, 0.017906993729070887)	(8.0, 0.026254887525004697)	(9.0, 0.03194102891163555)	(10.0, 0.032661466893445075)	(11.0, 0.032405203718707455)	(12.0, 0.034109595588424614)	(13.0, 0.03657068909675378)	(14.0, 0.03978123151233447)	(15.0, 0.04234386325971062)	(16.0, 0.04448341901105768)	(17.0, 0.04749088494854441)	(18.0, 0.05082714137437373)	(19.0, 0.05473394600056228)	(20.0, 0.0632534877720279)	(21.0, 0.07530269213893613)	(22.0, 0.08820288365214285)	(23.0, 0.10543537336468738)	(24.0, 0.12818960921969144)	(25.0, 0.16688051345083096)	(26.0, 0.21434480505105355)	(27.0, 0.2783018077650498)	(28.0, 0.32298830325420147)	(29.0, 0.40189802045642553)	(30.0, 0.4960529789784175)	(31.0, 0.5522229657883584)	(32.0, 0.6781182943210122)	(33.0, 0.8545168088939373)	(34.0, 1.0479834179352359)	(35.0, 1.202572969307142)	(36.0, 1.3130586612758566)	(37.0, 1.3874064104523272)	(38.0, 1.4032149472410935)	(39.0, 1.4380449808113278)	(40.0, 1.4105692168406392)	(41.0, 1.3708701829503904)	(42.0, 1.369658976813187)	(43.0, 1.5283439038266546)	(44.0, 1.7765565467541162)	(45.0, 1.9402434408292077)	(46.0, 2.387292131581857)	(47.0, 2.9793954495444765)	(48.0, 3.2208485468439534)	(49.0, 3.24407179266027)	(50.0, 3.2968668418104583)	(51.0, 3.2670436104560885)	(52.0, 3.676781833513213)	(53.0, 4.15012167544767)	(54.0, 4.030560398969851)	(55.0, 3.8597102238877072)	(56.0, 3.743233775815221)	(57.0, 3.5417770743917734)	(58.0, 3.392798719515773)	(59.0, 3.26749811495468)	(60.0, 3.0514368301483086)	(61.0, 2.770623159755406)	(62.0, 2.362852844474097)	(63.0, 1.8764629212449837)	(64.0, 1.5428928829358148)	(65.0, 1.406261094412503)	(66.0, 1.4252559978456487)	(67.0, 1.3180727162230812)	(68.0, 1.031940376165813)	(69.0, 0.9598143803627753)	(70.0, 0.932793120890678)	(71.0, 0.7616600892854747)	(72.0, 0.699209237117342)	(73.0, 0.8121221765147034)	(74.0, 0.7301711472953102)	(75.0, 0.5367166261396126)	(76.0, 0.5182535896729035)	(77.0, 0.5755235740725201)	(78.0, 0.646779242112298)	(79.0, 0.6100659159654545)	(80.0, 0.6692627093298436)	(81.0, 0.7669376601387975)	(82.0, 0.8736930306110956)	(83.0, 0.8928934280994554)	(84.0, 0.6742235775804245)	(85.0, 0.5892820054633858)	(86.0, 0.4647864540833083)	(87.0, 0.20768921523923609)	(88.0, 0.05105197604654919)	(89.0, 0.01635249164080403)	(90.0, 0.0076105327742831295)	(91.0, 0.003063070211250548)	(92.0, 0.0014964802373828646)	(93.0, 0.0010081296591092964)	(94.0, 0.0008388992606976639)	(95.0, 0.00048109784691306956)	(96.0, 0.00021516436369478986)	(97.0, 0.0002586807518577811)	(98.0, 0.0002562631747376149)	(99.0, 0.0002127467865746237)	(100.0, 0.00022241709505528844)
SRR9127454_1	(0.0, 0.0015481438781730827)	(1.0, 0.0017851046758526365)	(2.0, 0.004905088511966757)	(3.0, 0.00852269002320794)	(4.0, 0.00782760501668125)	(5.0, 0.006840268359683111)	(6.0, 0.009612709692533887)	(7.0, 0.016863710101528224)	(8.0, 0.025583867456135792)	(9.0, 0.03138677410153286)	(10.0, 0.031876493083403935)	(11.0, 0.02919357027412099)	(12.0, 0.02833524560697061)	(13.0, 0.029591137834672245)	(14.0, 0.032268794848451195)	(15.0, 0.035012274306030024)	(16.0, 0.037716260297328934)	(17.0, 0.042558159263247804)	(18.0, 0.04778446130095795)	(19.0, 0.05256317072082896)	(20.0, 0.0613465176214844)	(21.0, 0.07491383973751484)	(22.0, 0.09432619486297426)	(23.0, 0.11629772660337286)	(24.0, 0.14191055593478058)	(25.0, 0.18440289275422853)	(26.0, 0.23846681519369464)	(27.0, 0.3003425452633301)	(28.0, 0.35473294702404357)	(29.0, 0.4465842180001425)	(30.0, 0.5521054941045996)	(31.0, 0.6352918985788829)	(32.0, 0.7698724671721093)	(33.0, 0.9488779195347481)	(34.0, 1.1587383006530165)	(35.0, 1.3456161172941203)	(36.0, 1.4756681017539153)	(37.0, 1.5622535772260242)	(38.0, 1.5958941118032648)	(39.0, 1.6199640630520034)	(40.0, 1.5752706237118879)	(41.0, 1.5362379145385612)	(42.0, 1.5500448303500232)	(43.0, 1.7002463813058362)	(44.0, 1.9420174831782846)	(45.0, 2.096144684682322)	(46.0, 2.516384127776002)	(47.0, 3.094489487181553)	(48.0, 3.282897017416566)	(49.0, 3.2651986787276552)	(50.0, 3.2649143257704396)	(51.0, 3.2892844273629063)	(52.0, 3.7705491745523267)	(53.0, 4.205090518234844)	(54.0, 4.16356708778813)	(55.0, 4.0926078604741125)	(56.0, 4.016601368169519)	(57.0, 3.819889678424714)	(58.0, 3.6144709958140613)	(59.0, 3.4130911783549682)	(60.0, 3.1085307308929426)	(61.0, 2.9452094504389383)	(62.0, 2.5567201213365665)	(63.0, 1.8982508238468712)	(64.0, 1.4756075451056194)	(65.0, 1.2813260199859056)	(66.0, 1.3079999071113673)	(67.0, 1.1996877593897954)	(68.0, 0.9077889172171134)	(69.0, 0.8295576263120849)	(70.0, 0.8140919849168661)	(71.0, 0.6468002946528533)	(72.0, 0.5880866747833638)	(73.0, 0.7158269750169072)	(74.0, 0.644270079913186)	(75.0, 0.43975711412921936)	(76.0, 0.381019798179962)	(77.0, 0.35988816082244984)	(78.0, 0.3908484054881595)	(79.0, 0.4108452639145619)	(80.0, 0.43742699961870374)	(81.0, 0.4679422845643263)	(82.0, 0.46673115159840856)	(83.0, 0.4397650128224753)	(84.0, 0.32157159983766603)	(85.0, 0.26946392042793227)	(86.0, 0.21209307841196035)	(87.0, 0.08806253111097806)	(88.0, 0.017245480275567503)	(89.0, 0.004794506806382965)	(90.0, 0.0025618095126911725)	(91.0, 0.0011216144423498865)	(92.0, 0.00046865579985511693)	(93.0, 0.0001290119898477569)	(94.0, 5.792375054389085e-05)	(95.0, 2.3696079767955348e-05)	(96.0, 2.3696079767955348e-05)	(97.0, 1.579738651197023e-05)	(98.0, 5.265795503990077e-06)	(99.0, 2.6328977519950386e-06)	(100.0, 0.0)
SRR9127454_2	(0.0, 0.0019218195387232949)	(1.0, 0.002248265597355745)	(2.0, 0.006515758025123499)	(3.0, 0.010799046229921856)	(4.0, 0.009043082350019887)	(5.0, 0.007937377957877717)	(6.0, 0.012268053493767883)	(7.0, 0.022206229875521906)	(8.0, 0.03294209299732136)	(9.0, 0.039141935481832806)	(10.0, 0.03871544950200654)	(11.0, 0.035387805807559625)	(12.0, 0.03502713556536087)	(13.0, 0.03631185876384987)	(14.0, 0.03799410901760903)	(15.0, 0.04061094274567883)	(16.0, 0.043393632132569956)	(17.0, 0.046887131485838195)	(18.0, 0.05078342315338679)	(19.0, 0.055148322872843256)	(20.0, 0.0639044486068072)	(21.0, 0.07606719692037106)	(22.0, 0.09230262307832526)	(23.0, 0.11384279768905675)	(24.0, 0.14098257525713684)	(25.0, 0.18109595102635168)	(26.0, 0.23146605134743767)	(27.0, 0.2933407426058125)	(28.0, 0.3499607053720069)	(29.0, 0.4426187334335207)	(30.0, 0.5491270253213677)	(31.0, 0.6328972961736625)	(32.0, 0.7680406991884867)	(33.0, 0.9509242056488015)	(34.0, 1.1621084792889458)	(35.0, 1.3431860019087618)	(36.0, 1.4727613935202986)	(37.0, 1.5581823230722913)	(38.0, 1.588144279469839)	(39.0, 1.6137755603314965)	(40.0, 1.5778585959934115)	(41.0, 1.5366816379041364)	(42.0, 1.5439003080071214)	(43.0, 1.7030269658134103)	(44.0, 1.948127405367763)	(45.0, 2.095910062636574)	(46.0, 2.513173941306473)	(47.0, 3.0760906799755565)	(48.0, 3.262894171768966)	(49.0, 3.2623597479794304)	(50.0, 3.2685806514999824)	(51.0, 3.298998052801913)	(52.0, 3.7822461573876485)	(53.0, 4.217338203066086)	(54.0, 4.173960366710547)	(55.0, 4.101984276041102)	(56.0, 4.014099205272335)	(57.0, 3.8053343181473784)	(58.0, 3.6101932887113164)	(59.0, 3.4177322761114457)	(60.0, 3.12023987677609)	(61.0, 2.9665759251928847)	(62.0, 2.5669401336891386)	(63.0, 1.8990709871697222)	(64.0, 1.4849004481683163)	(65.0, 1.2961066884690513)	(66.0, 1.3132819633603263)	(67.0, 1.2016426765670385)	(68.0, 0.9091654364388989)	(69.0, 0.8214304255519229)	(70.0, 0.8027861433968019)	(71.0, 0.6400554157980305)	(72.0, 0.5817005501879751)	(73.0, 0.700742791149605)	(74.0, 0.6342425698507689)	(75.0, 0.4386092386972528)	(76.0, 0.3803991677099777)	(77.0, 0.35950661995750094)	(78.0, 0.3864068282406169)	(79.0, 0.4029002520900709)	(80.0, 0.4274732158906781)	(81.0, 0.46365081054976787)	(82.0, 0.46598332029128675)	(83.0, 0.4323462131046189)	(84.0, 0.3170238776336957)	(85.0, 0.2659508652347479)	(86.0, 0.20565575167943334)	(87.0, 0.08571841668606915)	(88.0, 0.017959798483794955)	(89.0, 0.005091505462864181)	(90.0, 0.0025431201019269897)	(91.0, 0.0010925412446166675)	(92.0, 0.0005107301239894783)	(93.0, 0.0002316713964488355)	(94.0, 0.0002185082489233335)	(95.0, 0.0002185082489233335)	(96.0, 0.00021587561941823312)	(97.0, 0.0002316713964488355)	(98.0, 0.00021587561941823312)	(99.0, 0.0002185082489233335)	(100.0, 0.00024220191446923714)
