UniqueCount	AmbigCount
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
4	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
5	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	138
0	110
0	112
0	126
7	39
4	12
0	46
0	45
0	5
0	0
0	0
0	0
0	1
0	3
0	16
0	0
0	12
0	12
0	0
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	12
0	12
0	0
0	0
0	12
0	12
0	0
0	12
0	0
0	0
0	12
0	12
0	12
0	12
0	12
0	0
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	0
0	0
0	12
0	12
0	54
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	55
0	3
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1835
0	356
11	661
0	200
0	503
10	142
0	274
0	125
1	1
0	0
0	0
0	0
6	452
1156	943
0	457
0	332
0	180
0	748
1	346
12	229
0	432
0	0
16	344
11	333
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	0
0	208
1	261
4	64
15	185
12	34
0	25
2	251
1	79
0	0
2	0
0	0
0	0
4	78
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	14
0	0
0	0
0	0
0	1
21	44
0	10
0	7
0	32
0	76
0	146
11	1061
9	67
0	40
0	693
0	892
16	288
0	175
6	7
0	34
0	11
0	17
0	32
1	1
0	110
0	0
26	27
0	4
0	4
0	81
22	4
0	183
0	0
0	0
0	0
0	135
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	143
0	0
0	0
0	0
0	0
0	0
193	1405
0	199
0	8
0	1133
0	368
0	117
0	1352
0	1313
0	0
0	0
7	7
0	0
0	234
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	17
0	0
0	0
0	0
0	0
0	0
0	1
