UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
2	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	108
0	83
0	77
0	93
0	34
0	5
0	44
0	32
0	1
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	11
0	11
0	1
0	11
0	9
0	1
0	1
0	1
0	0
0	0
0	8
0	10
0	1
0	0
0	8
0	0
0	0
1	3
0	0
0	10
0	8
0	2
0	2
0	10
0	10
0	0
0	10
0	0
0	0
0	8
0	10
0	8
0	10
0	8
0	0
0	8
0	10
0	10
0	8
0	8
0	8
0	8
0	8
0	0
0	0
0	8
0	8
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1774
0	404
0	669
0	233
0	510
18	181
0	306
0	161
1	0
1	0
0	0
0	0
1	436
1052	859
0	434
0	303
0	179
0	652
0	325
12	214
0	390
0	0
37	326
2	317
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	15
0	0
0	132
0	185
0	43
3	134
2	41
0	19
3	178
7	56
0	0
0	0
0	0
3	0
3	91
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0/salmon_alineamiento.sh: line 31: salmon: command not found

real	0m0.002s
user	0m0.000s
sys	0m0.002s
./salmon_alineamiento.sh: line 32: -l: command not found
./salmon_alineamiento.sh: line 31: salmon: command not found

real	0m0.001s
user	0m0.000s
sys	0m0.001s
./salmon_alineamiento.sh: line 32: -l: command not found
./salmon_alineamiento.sh: line 31: salmon: command not found

real	0m0.001s
user	0m0.001s
sys	0m0.001s
./salmon_alineamiento.sh: line 32: -l: command not found
./salmon_alineamiento.sh: line 31: salmon: command not found

real	0m0.001s
user	0m0.000s
sys	0m0.001s
./salmon_alineamiento.sh: line 32: -l: command not found
./salmon_alineamiento.sh: line 31: salmon: command not found

real	0m0.001s
user	0m0.001s
sys	0m0.000s
./salmon_alineamiento.sh: line 32: -l: command not found
./salmon_alineamiento.sh: line 31: salmon: command not found

real	0m0.001s
user	0m0.000s
sys	0m0.001s
./salmon_alineamiento.sh: line 32: -l: command not found
./salmon_alineamiento.sh: line 31: salmon: command not found

real	0m0.001s
user	0m0.001s
sys	0m0.001s
